CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TenureDays,Churned,ChurnProbability
16877,61,2,188.98,94.49,46,117,0,0.5654710949847371
16880,9,6,1093.12,182.18666666666664,91,98,0,0.15282568262788548
16882,148,2,215.70000000000002,107.85000000000001,15,226,0,0.7179986363944925
16883,96,2,272.48,136.23999999999998,33,281,1,0.5984633250553528
16885,266,1,177.95,177.94999999999996,27,266,0,0.7128046334220255
16889,104,3,1578.67,526.2233333333334,112,246,1,0.3588558914611478
16891,5,3,515.79,171.93000000000004,111,281,0,0.35815743375293235
16892,93,1,102.97999999999999,102.98,20,93,0,0.6331805075312075
16893,276,1,145.93,145.93,44,276,1,0.6561493687571581
16897,208,2,289.78,144.89,37,223,1,0.646724594772911
16898,86,2,313.77,156.88500000000002,99,278,0,0.5116729911511022
16899,59,3,510.18,170.05999999999997,58,269,0,0.4186431157689785
16902,25,1,1706.88,1706.88,43,25,1,0.5021604079033073
16904,4,14,2948.55,210.6107142857143,334,276,0,0.043659570423253406
16905,146,3,822.18,274.06,44,281,0,0.3621455576184019
16906,96,3,392.99,130.99666666666667,33,158,0,0.5671099882951216
16907,57,4,658.99,164.7475,74,274,0,0.38203191830349403
16910,0,1,111.78,111.78,52,0,0,0.5009006731906155
16912,43,7,1538.58,219.79714285714286,50,232,0,0.10451680162295351
16913,199,1,113.44,113.44,8,199,1,0.7626683221184635
16915,36,4,382.39000000000004,95.59750000000001,29,193,0,0.5767194037548475
16916,281,1,196.43,196.43,48,281,0,0.6511630593811408
16917,186,1,391.52,391.52000000000004,9,186,1,0.7803572042362862
16918,4,3,822.7,274.2333333333333,78,226,0,0.27930654840859154
16919,65,11,2592.25,235.6590909090909,141,277,1,0.16701673467698466
16923,8,14,4763.9400000000005,340.2814285714286,223,272,0,0.036177027972667114
16926,280,1,230.25,230.25000000000003,14,280,1,0.7254104978266794
16927,25,3,543.05,181.01666666666668,5,271,1,0.5743156358594219
16928,3,15,2370.65,158.04333333333338,64,282,0,0.06638798650734459
16929,37,2,428.88,214.44000000000005,23,65,0,0.51569852384742
16931,12,14,2897.33,206.95214285714286,348,279,0,0.0435507846012323
16933,148,1,224.73,224.73000000000002,19,148,0,0.7428676812241277
16938,89,3,2386.05,795.3499999999999,207,218,0,0.3004337459238578
16940,78,2,1868.36,934.18,163,199,0,0.3559640026458781
16942,45,7,1439.44,205.6342857142857,115,137,0,0.10833916349229518
16943,121,3,816.73,272.2433333333333,23,227,1,0.4018605147967842
16945,8,13,3007.06,231.31230769230766,104,267,0,0.05188703561737382
16947,145,1,406.48,406.48,21,145,1,0.7693434550155597
16948,48,3,435.02,145.0066666666667,15,235,1,0.5689951643463853
16949,95,4,893.75,223.4375,32,226,0,0.367426652873782
16950,33,2,778.41,389.20500000000004,26,276,0,0.4016301865294211
16951,44,3,1277.75,425.91666666666674,73,213,1,0.35866679500075593
16952,18,2,167.61,83.80499999999999,16,18,1,0.5762660604627736
16954,34,4,1245.3799999999999,311.34499999999997,34,269,0,0.2480118882547096
16955,94,4,518.67,129.6675,18,282,1,0.6145415423934713
16957,148,2,416.64,208.32,15,191,1,0.7016342167051082
16960,162,1,201.53,201.53,45,162,0,0.6124723926117875
16961,25,1,234.17,234.17000000000002,14,25,1,0.558149290245059
16963,96,1,110.55000000000001,110.55000000000001,7,96,1,0.7094434444501075
16965,136,1,201.19,201.18999999999994,26,136,1,0.7362842473279003
16966,79,4,1486.56,371.64000000000004,8,149,0,0.3727092051888252
16967,98,1,319.02,319.02,21,98,1,0.6418028933282125
16968,17,1,253.31,253.31000000000003,15,17,0,0.542556646446648
16969,43,2,478.96000000000004,239.48,32,101,0,0.47305958105966384
16976,176,1,251.51999999999998,251.51999999999998,2,176,1,0.7653691728593448
16979,57,2,555.65,277.825,19,207,0,0.5481833961336121
16980,164,2,1028.46,514.23,71,200,1,0.5302840152684865
16983,6,5,1185.35,237.07,88,279,0,0.13221065619769515
16984,39,1,3213.19,3213.1900000000005,262,39,0,0.46158731137063946
16985,67,7,3578.54,511.2199999999999,50,268,0,0.1535135361614314
16987,79,3,629.45,209.8166666666667,29,114,0,0.46365907489830505
16989,7,2,890.7,445.35,7,60,0,0.6088869641644483
16990,128,1,179.0,179.0,1,128,1,0.7656438038183695
16992,8,3,972.35,324.1166666666667,57,194,0,0.31627008898356995
16996,30,5,1041.78,208.356,11,262,0,0.3685892315068019
16997,197,3,702.0,234.0,8,235,1,0.6091253836975689
16998,59,4,295.0,73.75,1,213,1,0.6862082044735495
17001,1,8,2793.49,349.18625,62,268,0,0.06638110308554547
17002,125,2,993.52,496.76000000000005,24,200,0,0.5738306113448131
17004,2,1,905.6,905.5999999999999,25,2,0,0.4953148631910076
17007,64,5,575.44,115.08800000000001,33,266,0,0.4868480944979508
17015,94,1,520.55,520.55,115,94,0,0.5374807004780706
17017,71,14,5431.28,387.9485714285714,82,282,0,0.16134668128375818
17018,235,1,405.0,405.0,6,235,0,0.7901026197395791
17019,171,3,995.93,331.97666666666663,118,277,0,0.3386460326317082
17024,8,2,56.25,28.125,1,67,0,0.5175263535112452
17025,282,2,160.97,80.485,5,282,0,0.7281715996389931
17026,94,2,154.82999999999998,77.41499999999999,4,279,1,0.7431298371811298
17027,88,4,645.23,161.30750000000003,94,226,0,0.37752331710657167
17029,20,2,716.0,358.0,1,146,1,0.7111148533424485
17031,64,1,225.95,225.95,13,64,0,0.6062203497459495
17033,123,2,608.1,304.04999999999995,12,268,0,0.637333117457046
17034,197,1,141.79999999999998,141.79999999999998,6,197,0,0.7620630202511052
17035,155,2,433.53000000000003,216.765,27,221,1,0.681868160490181
17040,47,1,449.73,449.72999999999996,15,47,1,0.5938780243774116
17041,18,2,750.89,375.445,45,270,0,0.3896240940405756
17042,30,4,915.02,228.755,69,156,0,0.25945049909939255
17043,87,2,324.96999999999997,162.48499999999999,27,175,0,0.5885551461719082
17045,22,3,339.44,113.14666666666665,20,157,1,0.5522960411149966
17046,66,1,642.02,642.0199999999999,22,66,1,0.6141370560403429
17047,114,2,749.4300000000001,374.715,40,114,0,0.4538796038851726
17048,27,3,925.35,308.45,41,240,1,0.3156025724461142
17049,27,5,2606.65,521.3300000000002,105,185,0,0.1155930405979261
17050,5,6,3185.64,530.9399999999999,169,209,1,0.1026336977611617
17051,103,1,240.89000000000001,240.89,40,103,1,0.5696861396852292
17053,40,1,498.48,498.47999999999996,13,40,1,0.6091879553739539
17054,47,4,1207.32,301.83000000000004,58,154,0,0.23309542523367324
17058,108,2,819.66,409.83000000000004,42,149,0,0.46134691726753674
17059,19,4,2237.1,559.275,236,279,0,0.22953256242663414
17060,175,1,234.24,234.24,5,175,1,0.7647554045580734
17061,20,10,4658.83,465.883,48,141,0,0.12022970037288128
17062,223,4,533.33,133.33249999999998,52,279,1,0.6432528213273027
17063,72,4,671.87,167.9675,35,198,0,0.444015520221408
17064,92,2,457.40000000000003,228.70000000000002,36,236,0,0.5054090684022431
17068,4,16,3539.29,221.205625,91,277,0,0.049099195800803214
17069,64,5,1495.79,299.158,68,282,0,0.18381696145851845
17070,23,1,304.24,304.23999999999995,62,23,1,0.521667679225094
17071,43,6,1402.42,233.73666666666668,65,219,0,0.12199130776205308
17073,18,1,453.79,453.78999999999996,56,18,0,0.5116935286552399
17075,162,3,696.07,232.02333333333343,52,226,0,0.39252615993740164
17076,183,2,334.2,167.09999999999997,11,274,0,0.7043305402696675
17080,179,1,76.32000000000001,76.32000000000001,1,179,0,0.7837290450374099
17082,227,1,636.94,636.94,24,227,0,0.6869363340234829
17083,18,3,1405.78,468.5933333333333,28,213,1,0.43470573478259444
17085,32,5,1562.4,312.48,115,272,1,0.12894161246257607
17088,92,2,1399.1100000000001,699.5550000000001,72,163,0,0.44131841926855925
17090,7,4,811.77,202.9425,14,263,0,0.3217929316900082
17091,7,7,2692.0,384.57142857142856,109,277,0,0.05488157376035588
17092,35,2,629.32,314.66,42,186,0,0.4679770897372172
17094,231,1,302.0,301.99999999999994,14,231,1,0.7245510916472607
17095,208,2,543.96,271.98,33,244,0,0.6396964274899178
17096,52,2,443.94,221.97000000000003,22,171,0,0.5060851880946258
17097,9,6,639.53,106.58833333333332,103,274,0,0.31638043001922017
17101,87,1,230.57999999999998,230.57999999999998,17,87,0,0.6282418171499855
17102,171,1,25.5,25.5,1,171,1,0.7444413545945158
17105,68,2,665.78,332.88999999999993,80,215,1,0.4940833830919351
17107,64,3,6332.61,2110.8700000000003,180,187,0,0.2758709800537109
17109,141,2,464.59000000000003,232.29499999999996,52,141,0,0.6060063176300379
17110,74,1,163.29999999999998,163.3,12,74,1,0.6608167451990375
17114,48,6,601.9399999999999,100.32333333333334,66,244,0,0.4316852596043333
17115,92,2,612.82,306.40999999999997,28,142,0,0.5678326251810949
17117,197,1,116.19999999999999,116.19999999999999,9,197,1,0.7551540426841575
17118,227,1,157.02,157.02,10,227,1,0.7603016639915535
17120,142,1,307.46,307.46000000000004,18,142,1,0.7456484826714345
17122,28,1,138.32,138.32,7,28,1,0.6410165090324184
17123,71,1,345.29999999999995,345.29999999999995,9,71,1,0.6869037766805333
17124,94,1,294.24,294.24,31,94,1,0.5972477288136163
17126,61,5,989.45,197.89000000000001,187,272,1,0.23048119692312347
17128,244,1,157.09,157.08999999999997,14,244,1,0.7318140136450446
17133,99,3,2478.79,826.2633333333333,9,175,0,0.4036226582958063
17134,16,2,413.2,206.6,21,174,1,0.5322551860866253
17135,199,2,500.55,250.27500000000003,19,281,0,0.6828188807351998
17138,185,1,380.5,380.5,24,185,1,0.7486591118324575
17139,32,7,6851.82,978.8314285714287,210,198,0,0.08271653688439175
17140,156,1,454.12,454.12,16,156,1,0.7487193706278512
17142,148,1,579.0,578.9999999999999,15,148,1,0.754134693520761
17146,15,3,749.78,249.92666666666665,33,268,1,0.3819513263750652
17147,116,2,973.11,486.555,42,221,0,0.4794426118288305
17152,104,3,1689.5,563.1666666666666,9,172,1,0.4816514866295939
17155,87,1,143.3,143.3,9,87,0,0.6739920911414512
17157,85,1,161.46,161.46,8,85,0,0.6816396199879564
17158,142,2,698.55,349.27500000000003,36,269,0,0.49353541932075123
17159,81,1,528.45,528.45,30,81,0,0.5932698528133877
17160,18,5,3001.18,600.2359999999999,87,151,0,0.12663112601918042
17162,40,9,1463.66,162.62888888888887,75,215,0,0.10100742293489497
17164,61,3,1270.42,423.4733333333334,53,182,0,0.37473749633620373
17165,193,1,158.68,158.68,10,193,1,0.7535614771911354
17166,113,1,127.59,127.58999999999999,10,113,0,0.6781400653813311
17169,92,1,308.68,308.67999999999995,18,92,0,0.6111021328095929
17171,198,1,224.91,224.91,16,198,1,0.7138055784043579
17173,26,2,961.26,480.63,13,40,0,0.5317487882461888
17174,127,1,59.9,59.9,4,127,1,0.7742444506966827
17175,50,3,1132.6299999999999,377.5433333333333,42,205,0,0.32026652609875034
17176,111,1,306.13,306.13,15,111,1,0.6146888136808462
17179,87,3,711.79,237.26333333333332,61,270,1,0.4102611117320072
17180,150,3,552.8,184.26666666666668,77,225,0,0.4219628731941754
17181,283,1,155.52,155.52,2,283,0,0.7532000631359572
17183,14,1,329.67,329.6700000000001,9,14,0,0.6166895237156309
17187,136,1,203.95,203.95,10,136,1,0.7806861861841605
17188,73,5,1815.09,363.01800000000003,51,271,0,0.16978287017148694
17189,15,2,383.75,191.87500000000003,52,268,1,0.5123658211233617
17190,116,1,195.0,195.0,1,116,0,0.70531940978628
17191,4,6,1561.51,260.2516666666667,129,277,0,0.10780862675947671
17193,86,2,448.56000000000006,224.28000000000003,4,86,0,0.6502669153173518
17194,183,2,262.62,131.31,26,270,1,0.6968661837654099
17198,274,2,521.66,260.83000000000004,71,280,0,0.6470627168374261
17204,84,4,1564.56,391.14,44,173,1,0.32076506256770293
17211,89,6,1464.89,244.1483333333333,106,279,0,0.1912655740890764
17212,162,1,226.85,226.85,4,162,1,0.7570016015165684
17213,50,5,1780.01,356.00199999999995,67,275,0,0.11830881284093919
17214,158,4,611.97,152.99250000000004,56,268,0,0.480540196733671
17217,143,1,113.5,113.49999999999999,9,143,1,0.7804951224059351
17218,123,5,943.58,188.71599999999998,85,277,0,0.3325315885561551
17220,8,10,2288.08,228.808,237,273,0,0.05060032469445014
17223,219,2,416.89,208.445,43,277,1,0.6807844298973075
17226,218,1,393.49,393.48999999999995,21,218,1,0.744181023616472
17227,82,3,473.75,157.91666666666666,17,278,0,0.5086125124644445
17228,117,4,687.58,171.895,69,281,0,0.38597221326929093
17229,5,2,318.76,159.38000000000002,39,52,1,0.5012669964721017
17230,173,8,3638.41,454.80125,51,269,1,0.45258028776711057
17231,35,7,1905.82,272.26000000000005,210,270,0,0.06830447226766247
17234,92,1,149.89000000000001,149.89,14,92,1,0.6319987427544855
17235,281,1,341.9,341.9,10,281,0,0.7375902868394333
17236,88,5,697.73,139.546,62,272,0,0.40067100667181843
17238,45,11,1943.57,176.68818181818182,218,280,0,0.058120774761693514
17239,222,1,382.5,382.50000000000006,15,222,1,0.7432230747084903
17242,17,2,1135.04,567.52,30,89,1,0.5075430505443053
17243,2,16,4332.36,270.77250000000004,128,279,0,0.03540330444667505
17245,114,1,171.45,171.45,9,114,1,0.6799203794811377
17248,29,1,318.65,318.65000000000003,68,29,1,0.5210746798342373
17250,170,1,162.65,162.65000000000003,23,170,0,0.6964785511206792
17251,272,1,269.83,269.83000000000004,37,272,1,0.6644078501140136
17252,26,2,348.91,174.45499999999998,86,95,1,0.4550925969443004
17255,208,1,108.26,108.26,36,208,0,0.6045911241932468
17256,16,2,240.0,120.0,12,221,1,0.5886833251931763
17259,57,2,581.23,290.61499999999995,104,277,1,0.4999645989893366
17262,136,4,955.3600000000001,238.84000000000003,7,275,0,0.4164196460642951
17263,117,1,63.440000000000005,63.440000000000005,23,117,1,0.6651206304549103
17265,48,2,550.01,275.00500000000005,106,90,1,0.4566314049603264
17266,57,1,113.06,113.06,17,57,0,0.5513693550696955
17267,36,2,317.2,158.6,37,36,1,0.5300608341712132
17268,17,4,763.64,190.91,3,154,1,0.4976085400123904
17272,108,2,1409.44,704.72,59,172,0,0.4646730049810121
17277,137,2,1065.3500000000001,532.6750000000001,67,232,1,0.49196755957901056
17278,150,1,246.04,246.04000000000002,15,150,1,0.7338164299630873
17282,39,3,1685.46,561.82,79,209,1,0.3227815248972224
17284,30,5,1489.04,297.808,219,245,0,0.11200458079603878
17287,52,5,702.41,140.48200000000003,61,282,0,0.3464908136423653
17288,116,5,663.7,132.74,13,267,0,0.5280977349940797
17289,89,1,164.45,164.45000000000002,30,89,0,0.5916846267306035
17291,217,1,550.8000000000001,550.8000000000001,1,217,1,0.814052931512209
17293,28,5,867.03,173.406,45,270,0,0.2138667096481575
17298,10,2,498.42,249.21,30,34,1,0.5092837124692348
17299,9,2,268.19,134.095,24,82,0,0.4765448064465721
17302,32,3,661.61,220.53666666666666,48,215,0,0.3985153598494219
17303,270,1,250.04,250.03999999999996,53,270,1,0.7006621602769374
17306,9,15,6700.06,446.6706666666667,9,262,0,0.17033830323816443
17309,4,1,82.75,82.75,11,4,1,0.592709742415365
17311,226,1,556.46,556.4599999999999,24,226,0,0.7419990835572631
17312,48,3,644.3,214.76666666666665,11,68,1,0.5277342731763961
17314,58,5,1506.92,301.384,57,222,0,0.14232803604206923
17315,9,30,4368.09,145.603,233,267,0,0.03733038401161885
17320,9,3,1200.6200000000001,400.2066666666667,58,277,1,0.3738760783412453
17323,34,4,530.95,132.7375,99,201,0,0.41242203575987296
17324,241,2,702.23,351.11499999999995,17,276,0,0.6013816733439288
17325,189,1,96.8,96.8,6,189,1,0.7696694990916625
17329,224,1,243.36,243.36,16,224,0,0.7167871142262563
17331,33,1,175.2,175.2,1,33,1,0.7018741320043185
17334,211,2,307.02,153.51000000000002,11,218,1,0.7301546123600048
17337,60,4,1981.06,495.265,418,219,1,0.23951270284622467
17338,23,7,5163.92,737.7028571428572,319,270,0,0.0526401591232798
17339,3,2,243.36,121.68,9,274,1,0.6131060543890409
17340,29,7,7593.65,1084.807142857143,160,275,0,0.059840645344052125
17341,66,3,682.29,227.42999999999998,147,276,1,0.3994746929817618
17343,264,1,193.64,193.64,17,264,1,0.7168024756237463
17345,2,3,281.18,93.72666666666667,32,106,0,0.47226276316149496
17346,12,8,1228.78,153.59750000000003,172,282,0,0.09784384510789096
17348,207,1,160.15,160.15000000000003,36,207,0,0.6068244579272838
17349,88,1,98.25,98.25,8,88,1,0.7072265890398923
17351,78,2,427.3,213.65,17,182,0,0.5775924549280701
17353,38,2,1740.0,870.0,5,63,1,0.5950511911284453
17356,221,1,178.22,178.21999999999997,19,221,1,0.7200723467860216
17358,212,2,360.81,180.40499999999997,54,264,1,0.6827074720204558
17360,93,1,320.9,320.9,53,93,0,0.5520753254735902
17361,95,2,263.92,131.96,16,201,0,0.6224610413710504
17362,148,2,312.23,156.11499999999998,30,219,1,0.6497319541020927
17364,46,6,2617.41,436.23499999999996,153,240,0,0.10140293908807363
17365,79,5,2336.81,467.36199999999997,172,242,0,0.19002639977780833
17367,147,1,167.55,167.54999999999998,33,147,1,0.6390594006040277
17368,2,6,1605.07,267.5116666666667,56,247,0,0.12660103599287076
17370,1,2,228.06,114.03,16,79,0,0.5063805633084928
17371,270,1,92.14,92.14,7,270,0,0.7693969872413499
17372,75,6,1055.63,175.93833333333336,176,272,0,0.2334292892702625
17373,43,2,287.3,143.65,26,222,0,0.5479828978073411
17374,128,2,495.77,247.88499999999996,24,190,1,0.6592623981686009
17375,108,3,400.1,133.36666666666665,63,270,1,0.5871452081220648
17376,220,1,105.85,105.85000000000001,13,220,0,0.7435418748055096
17377,35,9,2040.34,226.70444444444445,91,283,0,0.07304063301164787
17381,8,24,18261.65,760.9020833333334,40,281,0,0.0579967413807063
17384,128,1,227.65,227.65,3,128,0,0.746375486163672
17386,8,5,1697.3400000000001,339.46799999999996,8,75,0,0.31543729873678555
17388,41,3,953.0300000000001,317.6766666666667,12,197,0,0.37495021142744256
17389,5,25,9504.08,380.1632,37,240,0,0.055616351845080424
17391,73,2,508.8,254.4,2,74,1,0.6692520476615299
17392,216,2,417.27,208.635,53,267,1,0.6920057106841453
17394,128,1,203.86999999999998,203.86999999999995,4,128,1,0.7532575398230644
17396,58,6,4801.8,800.3000000000001,18,281,0,0.13684213654469526
17398,24,3,653.38,217.79333333333332,30,164,1,0.4634724401756501
17400,35,5,2097.84,419.56800000000004,175,262,1,0.13722317175098594
17402,11,8,1732.45,216.55625,29,278,0,0.10756506208072808
17404,32,10,21004.3,2100.4299999999994,92,269,0,0.060611833955037636
17405,59,1,393.31,393.31,41,59,0,0.5300277888154237
17406,242,3,2184.42,728.14,99,276,1,0.4176923589181756
17408,72,1,32.65,32.65,2,72,1,0.6229896151968703
17409,94,2,771.85,385.92499999999995,13,157,1,0.5301250553356226
17410,5,2,419.55,209.77499999999998,22,124,0,0.49017526818576956
17411,170,1,285.58,285.58000000000004,16,170,0,0.7015025193859243
17412,105,4,709.82,177.455,31,281,0,0.420236062101571
17414,94,1,598.0,598.0,5,94,0,0.7007412296357869
17416,19,5,5294.49,1058.8980000000001,154,190,0,0.10808246393863272
17418,233,1,167.39000000000001,167.39000000000001,12,233,0,0.731408667436146
17419,53,8,2660.0,332.5,107,276,0,0.05709436853593801
17420,80,2,391.51,195.75500000000002,19,283,0,0.5877590118009097
17422,2,5,1698.97,339.794,80,205,0,0.10689255941945165
17423,127,1,449.42,449.41999999999996,11,127,0,0.6834580350229573
17426,0,4,4280.59,1070.1475,154,191,0,0.24892216317190183
17428,20,20,10661.09,533.0545,205,278,0,0.035913181369091426
17429,37,3,524.9200000000001,174.97333333333336,36,128,1,0.4134031784656451
17430,274,1,112.6,112.6,5,274,0,0.761592645857247
17431,222,1,403.3,403.3,41,222,1,0.742246957224486
17436,136,1,122.39999999999999,122.39999999999999,4,136,0,0.7824439162504039
17438,163,1,388.45000000000005,388.45000000000005,17,163,1,0.7369594967266956
17440,66,3,186.42000000000002,62.13999999999999,3,157,1,0.7075102492536
17442,3,5,1921.69,384.33799999999997,87,199,0,0.09965409038745328
17443,129,1,534.24,534.24,1,129,1,0.8047793813423516
17444,57,3,2940.04,980.0133333333333,131,82,1,0.3529481831069704
17446,86,2,120.9,60.45000000000001,6,219,1,0.7464500564298422
17449,4,4,1497.55,374.38750000000005,119,269,0,0.24737924443178222
17450,4,23,86301.54,3752.240869565218,107,277,0,0.04873675890060137
17451,15,1,346.01,346.00999999999993,23,15,0,0.526421900301585
17454,101,4,517.53,129.3825,57,269,1,0.5785816442413311
17455,113,1,131.7,131.7,8,113,1,0.6964633874569737
17456,274,1,249.86,249.86,17,274,1,0.7171360323960294
17457,36,5,1737.7,347.54,14,248,1,0.2425938431691771
17460,3,6,622.4300000000001,103.73833333333333,18,282,1,0.5819930985736697
17462,193,1,463.40999999999997,463.41,14,193,0,0.7356966231208937
17463,85,3,1227.59,409.19666666666666,103,222,0,0.3339713283290991
17464,67,1,289.96000000000004,289.96000000000004,9,67,1,0.6628956447322425
17469,18,3,1050.27,350.0899999999999,45,114,0,0.3151966584189571
17470,36,4,816.47,204.1175,54,277,0,0.2575873455807784
17472,100,3,697.54,232.51333333333335,142,208,1,0.3779349631279909
17481,3,1,260.63,260.63,19,3,0,0.497336755149516
17483,43,2,274.74,137.37,13,92,0,0.5070908250794176
17486,170,1,396.87,396.87,24,170,1,0.7339865693978352
17489,122,1,208.56,208.56,16,122,0,0.6494788207119719
17490,86,1,305.2,305.2,18,86,0,0.6149943470919195
17491,5,6,2118.11,353.01833333333326,61,277,0,0.09722368901171988
17492,157,1,374.57,374.57,12,157,1,0.7706977629838222
17496,268,1,271.05,271.05,10,268,1,0.7316411589418602
17499,199,1,622.88,622.88,40,199,1,0.6933075049883289
17501,130,2,288.6,144.29999999999998,18,130,1,0.7018377331372002
17504,115,9,2997.0299999999997,333.00333333333333,112,232,1,0.17205539780196952
17505,71,2,1145.84,572.92,48,115,1,0.4970245880440976
17507,171,2,605.58,302.79,78,218,1,0.6046532637085741
17508,190,1,387.31,387.31,22,190,1,0.745786104887215
17511,3,21,59375.75,2827.4166666666665,365,283,0,0.04596210961067799
17512,30,8,1891.9,236.4875,40,211,0,0.08475514225236623
17514,37,1,208.65,208.65,40,37,1,0.5576637022820237
17515,115,3,571.37,190.45666666666668,47,227,0,0.41793887741119917
17516,28,4,605.65,151.41249999999997,95,195,0,0.3807077933110618
17517,218,1,153.94,153.94,11,218,1,0.7407135596145155
17519,43,5,1488.0,297.6,50,277,0,0.13685971880211273
17521,108,1,159.56,159.55999999999997,8,108,0,0.6960958790202632
17522,48,4,912.25,228.06250000000003,54,127,0,0.25264148395696084
17524,270,1,145.0,145.0,6,270,1,0.7622401983839595
17525,269,1,422.70000000000005,422.7,9,269,1,0.7521732666792067
17526,200,3,872.8,290.93333333333334,9,275,0,0.534410377964739
17527,19,2,606.62,303.30999999999995,25,127,0,0.5030367181285693
17530,115,6,1365.26,227.5433333333333,216,274,0,0.22278413955506418
17531,99,1,296.7,296.7,14,99,1,0.6489368765750004
17535,189,1,164.4,164.39999999999998,13,189,1,0.7296286968148157
17536,86,1,76.5,76.5,3,86,1,0.7029942432925722
17537,212,1,620.75,620.75,60,212,0,0.707347626847998
17540,225,1,268.8,268.8,8,225,0,0.7489302992870814
17542,179,1,170.75,170.75,24,179,1,0.7157172941187595
17548,143,1,103.3,103.3,5,143,1,0.7938273674247758
17550,106,3,267.16,89.05333333333336,42,152,1,0.6546381304475264
17551,268,1,290.34,290.34,39,268,1,0.6918066050939029
17552,281,2,298.52,149.26,13,281,0,0.7166177319632696
17553,39,1,1487.6,1487.6,2,39,1,0.7074758339886581
17554,32,2,1249.89,624.945,51,57,0,0.47079630957201674
17555,244,1,195.45,195.45,48,244,0,0.6584608024332701
17556,115,1,157.9,157.9,6,115,1,0.7077697440452293
17560,4,4,854.95,213.7375,22,220,1,0.3452894629887776
17562,19,4,661.1,165.275,36,82,0,0.41133645518447304
17567,2,6,2925.45,487.575,83,281,0,0.09200064097726107
17569,241,1,344.14,344.13999999999993,29,241,1,0.7413482073510158
17571,55,3,559.55,186.51666666666662,72,207,0,0.37178055962987094
17572,9,3,196.0,65.33333333333333,7,282,0,0.5652223057121656
17573,3,1,174.71,174.70999999999998,11,3,0,0.5535755524154535
17574,152,1,185.65,185.64999999999998,8,152,1,0.7714725644685978
17576,8,14,2266.25,161.875,173,274,0,0.04998455654538124
17578,127,1,143.45999999999998,143.45999999999998,5,127,1,0.7545341849452271
17579,47,2,270.86,135.43,15,88,0,0.49118862178849115
17580,162,3,215.72,71.90666666666665,43,267,1,0.6340935161814099
17581,19,17,6522.29,383.66411764705884,188,281,0,0.0324687376478808
17582,145,1,175.27,175.27,28,145,1,0.7300286761251747
17584,36,1,749.45,749.45,16,36,0,0.5595209657346768
17585,18,4,1116.68,279.17,176,247,1,0.22494068837050762
17588,9,3,1240.2,413.40000000000003,20,142,1,0.47220590060868145
17589,60,3,1843.07,614.3566666666667,125,149,0,0.30623696539965634
17591,31,6,1840.8700000000001,306.8116666666667,81,276,0,0.09434686510818763
17593,1,4,3245.66,811.4150000000001,149,262,0,0.24324910029448396
17594,164,1,315.0,315.0,14,164,0,0.726856821681554
17596,45,4,1737.08,434.27,112,278,0,0.2495717846107398
17597,123,1,2044.3700000000001,2044.37,55,123,1,0.5189308902665077
17601,148,1,116.00999999999999,116.00999999999999,9,148,1,0.7775435015329051
17602,33,2,909.5500000000001,454.77500000000015,107,233,0,0.39729002656689033
17604,126,2,309.36,154.67999999999998,57,221,1,0.561554299272282
17609,211,2,531.25,265.625,103,236,0,0.6245553035064492
17611,33,9,2701.15,300.1277777777778,390,270,0,0.054297232165517996
17612,4,5,1682.94,336.5880000000001,96,207,0,0.11567802665747545
17613,27,9,2976.69,330.74333333333334,173,215,0,0.06139081032415587
17615,39,3,329.6,109.86666666666669,13,131,1,0.548320116999742
17616,83,3,571.1999999999999,190.4,1,277,1,0.5925961593825831
17618,157,2,625.48,312.74000000000007,48,271,0,0.5163215343203988
17619,221,1,214.37,214.36999999999998,71,221,1,0.6884141096539487
17621,221,2,901.78,450.89000000000004,15,263,0,0.5909731470011033
17624,127,1,400.3,400.3,25,127,0,0.6503751204060131
17625,49,2,1227.13,613.565,161,167,0,0.38152882212473294
17629,29,5,798.38,159.676,66,269,0,0.1743224564984098
17630,79,2,503.59999999999997,251.79999999999998,24,141,1,0.5698911376776838
17631,46,2,416.5,208.25,29,141,0,0.5064427444090195
17633,12,2,648.61,324.305,30,29,0,0.502790581654372
17634,1,7,2077.07,296.7242857142857,177,247,0,0.06008859589643558
17637,24,1,338.95,338.95000000000005,24,24,0,0.5620378499974719
17639,185,1,108.5,108.5,7,185,1,0.7729192263337927
17642,29,2,712.29,356.145,35,85,1,0.5216326648311476
17643,282,1,101.55,101.55,8,282,1,0.7612068913716115
17644,29,7,1625.63,232.2328571428571,66,170,0,0.10140927332778826
17646,128,3,1008.39,336.13,46,274,1,0.3698681362813508
17648,102,3,1107.39,369.13000000000005,62,159,0,0.3073459993234326
17649,47,1,868.49,868.49,52,47,1,0.5289738767088665
17651,65,4,1148.01,287.0025,52,86,0,0.24249321375878832
17652,53,6,2713.57,452.2616666666666,102,190,0,0.11429694815714005
17653,9,2,343.34,171.67,9,29,0,0.6041651431985796
17654,186,1,117.55,117.55000000000001,22,186,1,0.7171211535556888
17655,26,5,1903.3300000000002,380.66600000000005,54,275,0,0.1201751420784654
17656,15,3,927.65,309.21666666666664,35,38,0,0.3387207011658468
17658,120,1,317.59999999999997,317.59999999999997,9,120,0,0.6777734486090042
17659,9,9,1653.03,183.67,68,281,0,0.09034844587131063
17660,50,1,178.75,178.75000000000003,37,50,1,0.558410850236424
